task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-disc,False,3,"(100, 1000)",6,90,0.937007874015748,0.0
morph-disc,False,3,"(100, 1000)",7,35,0.937007874015748,0.0
morph-disc,False,3,"(1000,)",1,143,0.9235127478753541,0.0
morph-disc,False,3,"(1000,)",2,239,0.9235127478753541,0.0
morph-disc,False,3,"(1000,)",3,470,0.9235127478753541,0.0
morph-disc,False,3,"(1000,)",4,375,0.9235127478753541,0.0
morph-disc,False,3,"(1000,)",5,135,0.9235127478753541,0.0
morph-disc,False,3,"(1000,)",6,50,0.9235127478753541,0.0
morph-gen,False,1,"(0, 10)",1,1,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",2,14,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",3,25,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",4,38,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",5,71,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",6,92,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(0, 10)",7,117,0.24022346368715083,0.2849162011173184
morph-gen,False,1,"(10, 100)",2,5,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(10, 100)",3,8,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(10, 100)",4,11,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(10, 100)",5,26,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(10, 100)",6,30,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(10, 100)",7,24,0.23076923076923078,0.2692307692307692
morph-gen,False,1,"(100, 1000)",1,6,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",2,11,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",3,22,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",4,22,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",5,26,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",6,18,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(100, 1000)",7,4,0.4954128440366973,0.5412844036697247
morph-gen,False,1,"(1000,)",1,143,0.7297872340425532,0.7595744680851064
morph-gen,False,1,"(1000,)",2,120,0.7297872340425532,0.7595744680851064
morph-gen,False,1,"(1000,)",3,95,0.7297872340425532,0.7595744680851064
morph-gen,False,1,"(1000,)",4,75,0.7297872340425532,0.7595744680851064
morph-gen,False,1,"(1000,)",5,27,0.7297872340425532,0.7595744680851064
morph-gen,False,1,"(1000,)",6,10,0.7297872340425532,0.7595744680851064
morph-disc,False,5,"(0, 10)",1,1,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",2,28,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",3,125,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",4,200,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",5,355,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",6,460,0.9169982944855031,0.0
morph-disc,False,5,"(0, 10)",7,590,0.9169982944855031,0.0
morph-disc,False,5,"(10, 100)",2,10,0.9215686274509803,0.0
morph-disc,False,5,"(10, 100)",3,40,0.9215686274509803,0.0
morph-disc,False,5,"(10, 100)",4,60,0.9215686274509803,0.0
morph-disc,False,5,"(10, 100)",5,130,0.9215686274509803,0.0
morph-disc,False,5,"(10, 100)",6,150,0.9215686274509803,0.0
morph-disc,False,5,"(10, 100)",7,120,0.9215686274509803,0.0
morph-disc,False,5,"(100, 1000)",1,6,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",2,22,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",3,110,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",4,115,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",5,130,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",6,90,0.9311023622047244,0.0
morph-disc,False,5,"(100, 1000)",7,35,0.9311023622047244,0.0
morph-disc,False,5,"(1000,)",1,143,0.9369688385269122,0.0
morph-disc,False,5,"(1000,)",2,239,0.9369688385269122,0.0
morph-disc,False,5,"(1000,)",3,470,0.9369688385269122,0.0
morph-disc,False,5,"(1000,)",4,375,0.9369688385269122,0.0
morph-disc,False,5,"(1000,)",5,135,0.9369688385269122,0.0
morph-disc,False,5,"(1000,)",6,50,0.9369688385269122,0.0
